node	og	cluster	og_cluster
Anosin_Anosin_ASIS008717-RA	OG0000750	0	OG0000750_0
Anoste_Anoste_ASTEI03568-RA	OG0000750	0	OG0000750_0
Anoalb_Anoalb_AALB006707-RA	OG0000751	0	OG0000751_0
Anoatr_Anoatr_AATE002869-RA	OG0000751	0	OG0000751_0
Anoatr_Anoatr_AATE007080-RA	OG0000751	0	OG0000751_0
Anochr_Anochr_ACHR002298-RA	OG0000751	0	OG0000751_0
Anocul_Anocul_ACUA015341-RA	OG0000751	0	OG0000751_0
Anocul_Anocul_ACUA026060-RA	OG0000751	0	OG0000751_0
Anodar_Anodar_ADAC002746-RA	OG0000751	0	OG0000751_0
Anodir_Anodir_ADIR001006-RA	OG0000751	0	OG0000751_0
Anoepi_Anoepi_AEPI005623-RA	OG0000751	0	OG0000751_0
Anoepi_Anoepi_AEPI005624-RA	OG0000751	0	OG0000751_0
Anofar_Anofar_AFAF004780-RA	OG0000751	0	OG0000751_0
Anofar_Anofar_AFAF008132-RA	OG0000751	0	OG0000751_0
Anofun_Anofun_AFUN010391-RA	OG0000751	0	OG0000751_0
Anogam_Anogam_AGAP000113-RA	OG0000751	0	OG0000751_0
Anogam_Anogam_AGAP013390-RA	OG0000751	0	OG0000751_0
Anomac_Anomac_AMAM004258-RA	OG0000751	0	OG0000751_0
Anomac_Anomac_AMAM013384-RA	OG0000751	0	OG0000751_0
Anomin_Anomin_AMIN005076-RA	OG0000751	0	OG0000751_0
Anosin_Anosin_ASIS008076-RA	OG0000751	0	OG0000751_0
Anosin_Anosin_ASIS020106-RA	OG0000751	0	OG0000751_0
Anoste_Anoste_ASTEI10848-RA	OG0000751	0	OG0000751_0
Anoalb_Anoalb_AALB006569-RA	OG0000752	0	OG0000752_0
Anoatr_Anoatr_AATE018660-RA	OG0000752	0	OG0000752_0
Anocul_Anocul_ACUA004536-RA	OG0000752	0	OG0000752_0
Anocul_Anocul_ACUA026990-RA	OG0000752	0	OG0000752_0
Anodar_Anodar_ADAC002593-RA	OG0000752	0	OG0000752_0
Anodir_Anodir_ADIR002375-RA	OG0000752	0	OG0000752_0
Anodir_Anodir_ADIR009525-RA	OG0000752	0	OG0000752_0
Anoepi_Anoepi_AEPI011205-RA	OG0000752	0	OG0000752_0
Anoepi_Anoepi_AEPI011472-RA	OG0000752	0	OG0000752_0
Anofar_Anofar_AFAF000702-RA	OG0000752	0	OG0000752_0
Anofar_Anofar_AFAF009408-RA	OG0000752	0	OG0000752_0
Anofun_Anofun_AFUN008068-RA	OG0000752	0	OG0000752_0
Anogam_Anogam_AGAP001032-RB	OG0000752	0	OG0000752_0
Anogam_Anogam_AGAP012224-RA	OG0000752	0	OG0000752_0
Anomac_Anomac_AMAM004773-RA	OG0000752	0	OG0000752_0
Anomac_Anomac_AMAM008821-RA	OG0000752	0	OG0000752_0
Anomin_Anomin_AMIN005372-RA	OG0000752	0	OG0000752_0
Anomin_Anomin_AMIN006943-RA	OG0000752	0	OG0000752_0
Anosin_Anosin_ASIS004975-RA	OG0000752	0	OG0000752_0
Anoste_Anoste_ASTEI02477-RA	OG0000752	0	OG0000752_0
Anoste_Anoste_ASTEI03543-RA	OG0000752	0	OG0000752_0
Anoalb_Anoalb_AALB006387-RA	OG0000753	0	OG0000753_0
Anoatr_Anoatr_AATE017047-RA	OG0000753	0	OG0000753_0
Anoatr_Anoatr_AATE018677-RA	OG0000753	0	OG0000753_0
Anochr_Anochr_ACHR004477-RA	OG0000753	0	OG0000753_0
Anocul_Anocul_ACUA000818-RA	OG0000753	0	OG0000753_0
Anocul_Anocul_ACUA024682-RA	OG0000753	0	OG0000753_0
Anodar_Anodar_ADAC000312-RA	OG0000753	0	OG0000753_0
Anodar_Anodar_ADAC004303-RA	OG0000753	0	OG0000753_0
Anodir_Anodir_ADIR000871-RA	OG0000753	0	OG0000753_0
Anoepi_Anoepi_AEPI010246-RA	OG0000753	0	OG0000753_0
Anofar_Anofar_AFAF011751-RA	OG0000753	0	OG0000753_0
Anofar_Anofar_AFAF014587-RA	OG0000753	0	OG0000753_0
Anofun_Anofun_AFUN011601-RA	OG0000753	0	OG0000753_0
Anogam_Anogam_AGAP013172-RA	OG0000753	0	OG0000753_0
Anogam_Anogam_AGAP013520-RA	OG0000753	0	OG0000753_0
Anomac_Anomac_AMAM008703-RA	OG0000753	0	OG0000753_0
Anomac_Anomac_AMAM009388-RA	OG0000753	0	OG0000753_0
Anomac_Anomac_AMAM012549-RA	OG0000753	0	OG0000753_0
Anomin_Anomin_AMIN005183-RA	OG0000753	0	OG0000753_0
Anosin_Anosin_ASIS008817-RA	OG0000753	0	OG0000753_0
Anoste_Anoste_ASTEI04442-RA	OG0000753	0	OG0000753_0
Anoalb_Anoalb_AALB006351-RA	OG0000754	0	OG0000754_0
Anoatr_Anoatr_AATE005200-RA	OG0000754	0	OG0000754_0
Anoatr_Anoatr_AATE014256-RA	OG0000754	0	OG0000754_0
Anochr_Anochr_ACHR008270-RA	OG0000754	0	OG0000754_0
Anochr_Anochr_ACHR008953-RA	OG0000754	0	OG0000754_0
Anocul_Anocul_ACUA019704-RA	OG0000754	0	OG0000754_0
Anocul_Anocul_ACUA022700-RA	OG0000754	0	OG0000754_0
Anodar_Anodar_ADAC006267-RA	OG0000754	0	OG0000754_0
Anodir_Anodir_ADIR000965-RA	OG0000754	0	OG0000754_0
Anoepi_Anoepi_AEPI005807-RA	OG0000754	0	OG0000754_0
Anofar_Anofar_AFAF017785-RA	OG0000754	0	OG0000754_0
Anofun_Anofun_AFUN011578-RA	OG0000754	0	OG0000754_0
Anogam_Anogam_AGAP000058-RA	OG0000754	0	OG0000754_0
Anomac_Anomac_AMAM005216-RA	OG0000754	0	OG0000754_0
Anomac_Anomac_AMAM008195-RA	OG0000754	0	OG0000754_0
Anomac_Anomac_AMAM011933-RA	OG0000754	0	OG0000754_0
Anomac_Anomac_AMAM012119-RA	OG0000754	0	OG0000754_0
Anomin_Anomin_AMIN002124-RA	OG0000754	0	OG0000754_0
Anosin_Anosin_ASIS007493-RA	OG0000754	0	OG0000754_0
Anosin_Anosin_ASIS012075-RA	OG0000754	0	OG0000754_0
Anoste_Anoste_ASTEI06197-RA	OG0000754	0	OG0000754_0
Anoalb_Anoalb_AALB007644-RA	OG0000755	0	OG0000755_0
Anoatr_Anoatr_AATE005521-RA	OG0000755	0	OG0000755_0
Anochr_Anochr_ACHR009916-RA	OG0000755	0	OG0000755_0
Anocul_Anocul_ACUA012167-RA	OG0000755	0	OG0000755_0
Anocul_Anocul_ACUA024652-RA	OG0000755	0	OG0000755_0
Anodar_Anodar_ADAC000138-RA	OG0000755	0	OG0000755_0
Anodar_Anodar_ADAC000589-RA	OG0000755	0	OG0000755_0
Anodir_Anodir_ADIR000867-RA	OG0000755	0	OG0000755_0
Anoepi_Anoepi_AEPI005257-RA	OG0000755	0	OG0000755_0
Anofar_Anofar_AFAF000070-RA	OG0000755	0	OG0000755_0
Anofar_Anofar_AFAF011306-RA	OG0000755	0	OG0000755_0
Anofun_Anofun_AFUN011585-RA	OG0000755	0	OG0000755_0
Anofun_Anofun_AFUN011586-RA	OG0000755	0	OG0000755_0
Anogam_Anogam_AGAP000595-RA	OG0000755	0	OG0000755_0
Anogam_Anogam_AGAP000596-RA	OG0000755	0	OG0000755_0
Anomac_Anomac_AMAM007453-RA	OG0000755	0	OG0000755_0
Anomac_Anomac_AMAM010209-RA	OG0000755	0	OG0000755_0
Anomin_Anomin_AMIN005200-RA	OG0000755	0	OG0000755_0
Anosin_Anosin_ASIS009118-RA	OG0000755	0	OG0000755_0
Anosin_Anosin_ASIS020204-RA	OG0000755	0	OG0000755_0
Anoste_Anoste_ASTEI04459-RA	OG0000755	0	OG0000755_0
Anoalb_Anoalb_AALB007749-RA	OG0000756	0	OG0000756_0
Anoatr_Anoatr_AATE008593-RA	OG0000756	0	OG0000756_0
Anochr_Anochr_ACHR005234-RA	OG0000756	0	OG0000756_0
Anocul_Anocul_ACUA009263-RA	OG0000756	0	OG0000756_0
Anocul_Anocul_ACUA021378-RA	OG0000756	0	OG0000756_0
Anodar_Anodar_ADAC003907-RA	OG0000756	0	OG0000756_0
Anodir_Anodir_ADIR001052-RA	OG0000756	0	OG0000756_0
Anoepi_Anoepi_AEPI007279-RA	OG0000756	0	OG0000756_0
Anofar_Anofar_AFAF013793-RA	OG0000756	0	OG0000756_0
Anofun_Anofun_AFUN004698-RA	OG0000756	0	OG0000756_0
Anogam_Anogam_AGAP000055-RA	OG0000756	0	OG0000756_0
Anogam_Anogam_AGAP013447-RA	OG0000756	0	OG0000756_0
Anomac_Anomac_AMAM018474-RA	OG0000756	0	OG0000756_0
Anomac_Anomac_AMAM022156-RA	OG0000756	0	OG0000756_0
Anomac_Anomac_AMAM022249-RA	OG0000756	0	OG0000756_0
Anomin_Anomin_AMIN002120-RA	OG0000756	0	OG0000756_0
Anosin_Anosin_ASIS006612-RA	OG0000756	0	OG0000756_0
Anosin_Anosin_ASIS019142-RA	OG0000756	0	OG0000756_0
Anosin_Anosin_ASIS021141-RA	OG0000756	0	OG0000756_0
Anoste_Anoste_ASTEI06192-RA	OG0000756	0	OG0000756_0
Anoste_Anoste_ASTEI06193-RA	OG0000756	0	OG0000756_0
Anoatr_Anoatr_AATE014897-RA	OG0000757		OG0000757_nan
Anoatr_Anoatr_AATE019307-RA	OG0000757	0	OG0000757_0
Anochr_Anochr_ACHR005953-RA	OG0000757	0	OG0000757_0
Anochr_Anochr_ACHR006234-RA	OG0000757	1	OG0000757_1
Anocul_Anocul_ACUA020731-RA	OG0000757	0	OG0000757_0
Anodar_Anodar_ADAC007722-RA	OG0000757	0	OG0000757_0
Anodir_Anodir_ADIR007910-RA	OG0000757	0	OG0000757_0
Anoepi_Anoepi_AEPI009881-RA	OG0000757	0	OG0000757_0
Anofar_Anofar_AFAF008325-RA	OG0000757	0	OG0000757_0
Anofar_Anofar_AFAF008615-RA	OG0000757		OG0000757_nan
Anofun_Anofun_AFUN009059-RA	OG0000757	0	OG0000757_0
Anogam_Anogam_AGAP005745-RA	OG0000757	1	OG0000757_1
Anogam_Anogam_AGAP005746-RA	OG0000757	0	OG0000757_0
Anomac_Anomac_AMAM003495-RA	OG0000757	0	OG0000757_0
Anomac_Anomac_AMAM011138-RA	OG0000757	1	OG0000757_1
Anomac_Anomac_AMAM013396-RA	OG0000757	0	OG0000757_0
Anomin_Anomin_AMIN011050-RA	OG0000757	0	OG0000757_0
Anosin_Anosin_ASIS000716-RA	OG0000757		OG0000757_nan
Anosin_Anosin_ASIS015868-RA	OG0000757	0	OG0000757_0
Anoste_Anoste_ASTEI10387-RA	OG0000757	1	OG0000757_1
Anoste_Anoste_ASTEI10388-RA	OG0000757	0	OG0000757_0
Anoatr_Anoatr_AATE004779-RA	OG0000758		OG0000758_nan
Anoatr_Anoatr_AATE005818-RA	OG0000758	0	OG0000758_0
Anochr_Anochr_ACHR005380-RA	OG0000758	0	OG0000758_0
Anocul_Anocul_ACUA003779-RA	OG0000758	1	OG0000758_1
Anocul_Anocul_ACUA015804-RA	OG0000758	0	OG0000758_0
Anodir_Anodir_ADIR007591-RA	OG0000758	0	OG0000758_0
Anoepi_Anoepi_AEPI009733-RA	OG0000758	0	OG0000758_0
Anofar_Anofar_AFAF020022-RA	OG0000758	0	OG0000758_0
Anofun_Anofun_AFUN009802-RA	OG0000758	1	OG0000758_1
Anofun_Anofun_AFUN009804-RA	OG0000758	0	OG0000758_0
Anogam_Anogam_AGAP006523-RA	OG0000758		OG0000758_nan
Anogam_Anogam_AGAP006524-RA	OG0000758	0	OG0000758_0
Anogam_Anogam_AGAP006525-RA	OG0000758	1	OG0000758_1
Anomac_Anomac_AMAM011906-RA	OG0000758	1	OG0000758_1
Anomac_Anomac_AMAM019948-RA	OG0000758		OG0000758_nan
Anomin_Anomin_AMIN007845-RA	OG0000758	0	OG0000758_0
Anomin_Anomin_AMIN007846-RA	OG0000758	1	OG0000758_1
Anosin_Anosin_ASIS009658-RA	OG0000758	0	OG0000758_0
Anosin_Anosin_ASIS017766-RA	OG0000758		OG0000758_nan
Anoste_Anoste_ASTEI04552-RA	OG0000758	1	OG0000758_1
Anoste_Anoste_ASTEI11318-RA	OG0000758	0	OG0000758_0
Anochr_Anochr_ACHR007599-RA	OG0000759	0	OG0000759_0
Anocul_Anocul_ACUA008190-RA	OG0000759	0	OG0000759_0
Anocul_Anocul_ACUA016136-RA	OG0000759	0	OG0000759_0
Anocul_Anocul_ACUA024714-RA	OG0000759	0	OG0000759_0
Anocul_Anocul_ACUA028459-RA	OG0000759	0	OG0000759_0
Anodir_Anodir_ADIR002145-RA	OG0000759	0	OG0000759_0
Anodir_Anodir_ADIR010954-RA	OG0000759	0	OG0000759_0
Anodir_Anodir_ADIR010955-RA	OG0000759	0	OG0000759_0
Anodir_Anodir_ADIR014973-RA	OG0000759	0	OG0000759_0
Anoepi_Anoepi_AEPI007265-RA	OG0000759	0	OG0000759_0
Anofun_Anofun_AFUN001926-RA	OG0000759	0	OG0000759_0
Anofun_Anofun_AFUN014357-RA	OG0000759	0	OG0000759_0
Anogam_Anogam_AGAP006272-RA	OG0000759	0	OG0000759_0
Anogam_Anogam_AGAP008235-RA	OG0000759	0	OG0000759_0
Anogam_Anogam_AGAP008971-RA	OG0000759	0	OG0000759_0
Anomac_Anomac_AMAM003620-RA	OG0000759	0	OG0000759_0
Anomac_Anomac_AMAM006157-RA	OG0000759	0	OG0000759_0
Anomac_Anomac_AMAM018851-RA	OG0000759	0	OG0000759_0
Anomin_Anomin_AMIN008050-RA	OG0000759	0	OG0000759_0
Anomin_Anomin_AMIN009606-RA	OG0000759	0	OG0000759_0
Anoste_Anoste_ASTEI08907-RA	OG0000759	0	OG0000759_0
Anoalb_Anoalb_AALB007890-RA	OG0000760	0	OG0000760_0
Anoatr_Anoatr_AATE018482-RA	OG0000760	0	OG0000760_0
Anochr_Anochr_ACHR007686-RA	OG0000760	0	OG0000760_0
Anocul_Anocul_ACUA006972-RA	OG0000760	0	OG0000760_0
Anodar_Anodar_ADAC008947-RA	OG0000760	0	OG0000760_0
Anodar_Anodar_ADAC008948-RA	OG0000760	0	OG0000760_0
Anodir_Anodir_ADIR004060-RA	OG0000760	0	OG0000760_0
Anoepi_Anoepi_AEPI007339-RA	OG0000760	0	OG0000760_0
Anofar_Anofar_AFAF003751-RA	OG0000760	0	OG0000760_0
Anofun_Anofun_AFUN003134-RA	OG0000760	0	OG0000760_0
Anogam_Anogam_AGAP010246-RA	OG0000760	0	OG0000760_0
Anogam_Anogam_AGAP010247-RA	OG0000760	0	OG0000760_0
Anomac_Anomac_AMAM008476-RA	OG0000760	0	OG0000760_0
Anomac_Anomac_AMAM016104-RA	OG0000760	0	OG0000760_0
Anomin_Anomin_AMIN001143-RA	OG0000760	0	OG0000760_0
Anomin_Anomin_AMIN001144-RA	OG0000760	0	OG0000760_0
Anosin_Anosin_ASIS003670-RA	OG0000760	0	OG0000760_0
Anosin_Anosin_ASIS022026-RA	OG0000760	0	OG0000760_0
Anoste_Anoste_ASTEI07893-RA	OG0000760	0	OG0000760_0
Anoste_Anoste_ASTEI07894-RA	OG0000760	0	OG0000760_0
Anoalb_Anoalb_AALB008017-RA	OG0000761	0	OG0000761_0
Anoatr_Anoatr_AATE008943-RA	OG0000761	0	OG0000761_0
Anoatr_Anoatr_AATE010904-RA	OG0000761	0	OG0000761_0
Anochr_Anochr_ACHR001409-RA	OG0000761	0	OG0000761_0
Anocul_Anocul_ACUA023416-RA	OG0000761	0	OG0000761_0
Anocul_Anocul_ACUA026304-RA	OG0000761	0	OG0000761_0
Anodar_Anodar_ADAC006159-RA	OG0000761	0	OG0000761_0
Anodir_Anodir_ADIR000716-RA	OG0000761	0	OG0000761_0
Anoepi_Anoepi_AEPI007156-RA	OG0000761	0	OG0000761_0
Anofar_Anofar_AFAF002311-RA	OG0000761	0	OG0000761_0
Anofun_Anofun_AFUN016491-RA	OG0000761	0	OG0000761_0
Anogam_Anogam_AGAP007788-RC	OG0000761	0	OG0000761_0
Anomac_Anomac_AMAM002506-RA	OG0000761	0	OG0000761_0
Anomac_Anomac_AMAM003717-RA	OG0000761	0	OG0000761_0
Anomac_Anomac_AMAM003719-RA	OG0000761	0	OG0000761_0
Anomac_Anomac_AMAM018510-RA	OG0000761	0	OG0000761_0
Anomin_Anomin_AMIN006373-RA	OG0000761	0	OG0000761_0
Anosin_Anosin_ASIS002451-RA	OG0000761	0	OG0000761_0
Anosin_Anosin_ASIS019174-RA	OG0000761	0	OG0000761_0
Anoste_Anoste_ASTEI01667-RA	OG0000761	0	OG0000761_0
Anoalb_Anoalb_AALB008040-RA	OG0000762	0	OG0000762_0
Anoatr_Anoatr_AATE010877-RA	OG0000762	0	OG0000762_0
Anoatr_Anoatr_AATE015462-RA	OG0000762	0	OG0000762_0
Anochr_Anochr_ACHR004756-RA	OG0000762	0	OG0000762_0
Anocul_Anocul_ACUA001475-RA	OG0000762	0	OG0000762_0
Anocul_Anocul_ACUA022293-RA	OG0000762	0	OG0000762_0
Anodar_Anodar_ADAC007857-RA	OG0000762	0	OG0000762_0
Anodar_Anodar_ADAC007860-RA	OG0000762	0	OG0000762_0
Anodir_Anodir_ADIR000655-RA	OG0000762	0	OG0000762_0
Anoepi_Anoepi_AEPI005115-RA	OG0000762	0	OG0000762_0
Anofar_Anofar_AFAF009371-RA	OG0000762	0	OG0000762_0
Anofar_Anofar_AFAF017004-RA	OG0000762	0	OG0000762_0
Anofun_Anofun_AFUN005931-RA	OG0000762	0	OG0000762_0
Anogam_Anogam_AGAP008926-RA	OG0000762	0	OG0000762_0
Anogam_Anogam_AGAP008927-RA	OG0000762	0	OG0000762_0
Anomac_Anomac_AMAM005867-RA	OG0000762	0	OG0000762_0
Anomac_Anomac_AMAM006580-RA	OG0000762	0	OG0000762_0
Anomin_Anomin_AMIN005890-RA	OG0000762	0	OG0000762_0
Anosin_Anosin_ASIS017858-RA	OG0000762	0	OG0000762_0
Anoste_Anoste_ASTEI01921-RA	OG0000762	0	OG0000762_0
Anoalb_Anoalb_AALB000954-RA	OG0000763	0	OG0000763_0
Anoatr_Anoatr_AATE018856-RA	OG0000763	0	OG0000763_0
Anochr_Anochr_ACHR004563-RA	OG0000763	0	OG0000763_0
Anochr_Anochr_ACHR005207-RA	OG0000763	0	OG0000763_0
Anochr_Anochr_ACHR009895-RA	OG0000763	0	OG0000763_0
Anocul_Anocul_ACUA013023-RA	OG0000763	0	OG0000763_0
Anocul_Anocul_ACUA020969-RA	OG0000763	0	OG0000763_0
Anodar_Anodar_ADAC003535-RA	OG0000763	0	OG0000763_0
Anodar_Anodar_ADAC005761-RA	OG0000763	0	OG0000763_0
Anodir_Anodir_ADIR004688-RA	OG0000763	0	OG0000763_0
Anodir_Anodir_ADIR004689-RA	OG0000763	0	OG0000763_0
Anoepi_Anoepi_AEPI006915-RA	OG0000763	0	OG0000763_0
Anofar_Anofar_AFAF017995-RA	OG0000763	0	OG0000763_0
Anofun_Anofun_AFUN000882-RA	OG0000763	0	OG0000763_0
Anogam_Anogam_AGAP008702-RA	OG0000763	0	OG0000763_0
Anomac_Anomac_AMAM001296-RA	OG0000763	0	OG0000763_0
Anomin_Anomin_AMIN001345-RA	OG0000763	0	OG0000763_0
Anoste_Anoste_ASTEI09399-RA	OG0000763	0	OG0000763_0
Anoste_Anoste_ASTEI09400-RA	OG0000763	0	OG0000763_0
Anoste_Anoste_ASTEI11388-RA	OG0000763	0	OG0000763_0
Anoalb_Anoalb_AALB000935-RA	OG0000764	0	OG0000764_0
Anoatr_Anoatr_AATE012804-RA	OG0000764	0	OG0000764_0
Anoatr_Anoatr_AATE019212-RA	OG0000764	0	OG0000764_0
Anochr_Anochr_ACHR007908-RA	OG0000764	0	OG0000764_0
Anochr_Anochr_ACHR009232-RA	OG0000764	0	OG0000764_0
Anocul_Anocul_ACUA009472-RA	OG0000764	0	OG0000764_0
Anocul_Anocul_ACUA024871-RA	OG0000764	0	OG0000764_0
Anodar_Anodar_ADAC007261-RA	OG0000764	0	OG0000764_0
Anodir_Anodir_ADIR004669-RA	OG0000764	0	OG0000764_0
Anoepi_Anoepi_AEPI001352-RA	OG0000764	0	OG0000764_0
Anofar_Anofar_AFAF003442-RA	OG0000764	0	OG0000764_0
Anofar_Anofar_AFAF008069-RA	OG0000764	0	OG0000764_0
Anofun_Anofun_AFUN006571-RA	OG0000764	0	OG0000764_0
Anogam_Anogam_AGAP008691-RA	OG0000764	0	OG0000764_0
Anomac_Anomac_AMAM014906-RA	OG0000764	0	OG0000764_0
Anomac_Anomac_AMAM022524-RA	OG0000764	0	OG0000764_0
Anomin_Anomin_AMIN001323-RA	OG0000764	0	OG0000764_0
Anosin_Anosin_ASIS002141-RA	OG0000764	0	OG0000764_0
Anoste_Anoste_ASTEI09586-RA	OG0000764	0	OG0000764_0
Anoste_Anoste_ASTEI09587-RA	OG0000764	0	OG0000764_0
Anoalb_Anoalb_AALB000908-RA	OG0000765	0	OG0000765_0
Anoatr_Anoatr_AATE002318-RA	OG0000765	0	OG0000765_0
Anoatr_Anoatr_AATE009998-RA	OG0000765	0	OG0000765_0
Anoatr_Anoatr_AATE011809-RA	OG0000765	0	OG0000765_0
Anochr_Anochr_ACHR004778-RA	OG0000765	0	OG0000765_0
Anocul_Anocul_ACUA023196-RA	OG0000765	0	OG0000765_0
Anodar_Anodar_ADAC006182-RA	OG0000765	0	OG0000765_0
Anodir_Anodir_ADIR001196-RA	OG0000765	0	OG0000765_0
Anodir_Anodir_ADIR006835-RA	OG0000765	0	OG0000765_0
Anoepi_Anoepi_AEPI010263-RA	OG0000765	0	OG0000765_0
Anofar_Anofar_AFAF011336-RA	OG0000765	0	OG0000765_0
Anofun_Anofun_AFUN006597-RA	OG0000765	0	OG0000765_0
Anogam_Anogam_AGAP008655-RA	OG0000765	0	OG0000765_0
Anomac_Anomac_AMAM006683-RA	OG0000765	0	OG0000765_0
Anomac_Anomac_AMAM022045-RA	OG0000765	0	OG0000765_0
Anomin_Anomin_AMIN009090-RA	OG0000765	0	OG0000765_0
Anosin_Anosin_ASIS002261-RA	OG0000765	0	OG0000765_0
Anoste_Anoste_ASTEI09921-RA	OG0000765	0	OG0000765_0
Anoste_Anoste_ASTEI09922-RA	OG0000765	0	OG0000765_0
Anoste_Anoste_ASTEI11231-RA	OG0000765	0	OG0000765_0
Anoalb_Anoalb_AALB000897-RA	OG0000766	0	OG0000766_0
Anoatr_Anoatr_AATE000002-RA	OG0000766	0	OG0000766_0
Anochr_Anochr_ACHR003749-RA	OG0000766	0	OG0000766_0
Anocul_Anocul_ACUA019010-RA	OG0000766	0	OG0000766_0
Anodar_Anodar_ADAC006418-RA	OG0000766	0	OG0000766_0
Anodir_Anodir_ADIR006818-RA	OG0000766	0	OG0000766_0
Anodir_Anodir_ADIR006819-RA	OG0000766	0	OG0000766_0
Anodir_Anodir_ADIR006821-RA	OG0000766	0	OG0000766_0
Anoepi_Anoepi_AEPI010951-RA	OG0000766	0	OG0000766_0
Anofar_Anofar_AFAF013837-RA	OG0000766	0	OG0000766_0
Anofar_Anofar_AFAF016427-RA	OG0000766	0	OG0000766_0
Anofun_Anofun_AFUN006616-RA	OG0000766	0	OG0000766_0
Anofun_Anofun_AFUN006617-RA	OG0000766	0	OG0000766_0
Anogam_Anogam_AGAP008640-RA	OG0000766	0	OG0000766_0
Anogam_Anogam_AGAP008641-RA	OG0000766	0	OG0000766_0
Anomac_Anomac_AMAM002313-RA	OG0000766	0	OG0000766_0
Anomin_Anomin_AMIN015992-RA	OG0000766	0	OG0000766_0
Anomin_Anomin_AMIN015993-RA	OG0000766	0	OG0000766_0
Anosin_Anosin_ASIS015757-RA	OG0000766	0	OG0000766_0
Anoste_Anoste_ASTEI09908-RA	OG0000766	0	OG0000766_0
Anoalb_Anoalb_AALB000841-RA	OG0000767	0	OG0000767_0
Anoatr_Anoatr_AATE001076-RA	OG0000767	0	OG0000767_0
Anochr_Anochr_ACHR001936-RA	OG0000767	0	OG0000767_0
Anocul_Anocul_ACUA006897-RA	OG0000767	0	OG0000767_0
Anocul_Anocul_ACUA019741-RA	OG0000767	0	OG0000767_0
Anodar_Anodar_ADAC002372-RA	OG0000767	0	OG0000767_0
Anodir_Anodir_ADIR010980-RA	OG0000767	0	OG0000767_0
Anoepi_Anoepi_AEPI004798-RA	OG0000767	0	OG0000767_0
Anofar_Anofar_AFAF000140-RA	OG0000767	0	OG0000767_0
Anofun_Anofun_AFUN006331-RA	OG0000767	0	OG0000767_0
Anogam_Anogam_AGAP007960-RA	OG0000767	0	OG0000767_0
Anogam_Anogam_AGAP007961-RA	OG0000767	0	OG0000767_0
Anomac_Anomac_AMAM010859-RA	OG0000767	0	OG0000767_0
Anomac_Anomac_AMAM012630-RA	OG0000767	0	OG0000767_0
Anomac_Anomac_AMAM023860-RA	OG0000767	0	OG0000767_0
Anomac_Anomac_AMAM024033-RA	OG0000767	0	OG0000767_0
Anomin_Anomin_AMIN006308-RA	OG0000767	0	OG0000767_0
Anosin_Anosin_ASIS014389-RA	OG0000767	0	OG0000767_0
Anosin_Anosin_ASIS019948-RA	OG0000767	0	OG0000767_0
Anoste_Anoste_ASTEI01725-RA	OG0000767	0	OG0000767_0
Anoalb_Anoalb_AALB000800-RA	OG0000768	0	OG0000768_0
Anoatr_Anoatr_AATE004173-RA	OG0000768	0	OG0000768_0
Anoatr_Anoatr_AATE018313-RA	OG0000768	0	OG0000768_0
Anochr_Anochr_ACHR006498-RA	OG0000768	0	OG0000768_0
Anocul_Anocul_ACUA009248-RA	OG0000768	0	OG0000768_0
Anodar_Anodar_ADAC001848-RA	OG0000768	0	OG0000768_0
Anodir_Anodir_ADIR005112-RA	OG0000768	0	OG0000768_0
Anodir_Anodir_ADIR005113-RA	OG0000768	0	OG0000768_0
Anoepi_Anoepi_AEPI010620-RA	OG0000768	0	OG0000768_0
Anofar_Anofar_AFAF004436-RA	OG0000768	0	OG0000768_0
Anofun_Anofun_AFUN004745-RA	OG0000768	0	OG0000768_0
Anogam_Anogam_AGAP009774-RA	OG0000768	0	OG0000768_0
Anomac_Anomac_AMAM002120-RA	OG0000768	0	OG0000768_0
Anomac_Anomac_AMAM016739-RA	OG0000768	0	OG0000768_0
Anomac_Anomac_AMAM018353-RA	OG0000768	0	OG0000768_0
Anomin_Anomin_AMIN009509-RA	OG0000768	0	OG0000768_0
Anosin_Anosin_ASIS002449-RA	OG0000768	0	OG0000768_0
Anosin_Anosin_ASIS016165-RA	OG0000768	0	OG0000768_0
Anoste_Anoste_ASTEI10465-RA	OG0000768	0	OG0000768_0
Anoste_Anoste_ASTEI11494-RA	OG0000768	0	OG0000768_0
Anoalb_Anoalb_AALB000779-RA	OG0000769		OG0000769_nan
Anoalb_Anoalb_AALB000780-RA	OG0000769	0	OG0000769_0
Anoatr_Anoatr_AATE013444-RA	OG0000769	0	OG0000769_0
Anochr_Anochr_ACHR003959-RA	OG0000769	0	OG0000769_0
Anocul_Anocul_ACUA010093-RA	OG0000769	0	OG0000769_0
Anodar_Anodar_ADAC006424-RA	OG0000769	0	OG0000769_0
Anodar_Anodar_ADAC006432-RA	OG0000769	0	OG0000769_0
Anodir_Anodir_ADIR010842-RA	OG0000769	0	OG0000769_0
Anoepi_Anoepi_AEPI010091-RA	OG0000769	0	OG0000769_0
Anofar_Anofar_AFAF018357-RA	OG0000769	0	OG0000769_0
Anofun_Anofun_AFUN000389-RA	OG0000769	0	OG0000769_0
Anogam_Anogam_AGAP008812-RA	OG0000769	0	OG0000769_0
Anogam_Anogam_AGAP028100-RA	OG0000769	0	OG0000769_0
Anomac_Anomac_AMAM002492-RA	OG0000769	0	OG0000769_0
