node	cluster	sps	cluster_ref
Ptet_A0CDR5_A0CDR5	92	Ptet	92
Tcru_XP_805087	93	Tcru	93
Ehux_207150	93	Ehux	93
Otau_XP_003083390	93	Otau	93
Lmaj_XP_001682042	93	Lmaj	93
Tcru_XP_821804	93	Tcru	93
Bsal_BS32985	93	Bsal	93
Rfil_3789974_4s1f1	93	Rfil	93
Tcru_XP_819082	94	Tcru	94
Bsal_BS60515	94	Bsal	94
Cowc_CAOG_01287	94	Cowc	94
Tcru_XP_817580	94	Tcru	94
Otau_XP_003079483	95	Otau	95
Pyez_35808_g8561	95	Pyez	95
Pisp_2064	95	Pisp	95
Sarc_SARC_13768	95	Sarc	95
Ccin_CC1G_04515	95	Ccin	95
Ncra_269NCU00296	95	Ncra	95
Ppal_EFA80204_1	95	Ppal	95
Aano_F0XYZ2	95	Aano	95
Mpus_Micpu55322	96	Mpus	96
Bnat_87612	96	Bnat	96
Gthe_104681	96	Gthe	96
Acas_g14733	96	Acas	96
Bnat_134142	96	Bnat	96
Acas_g11639	96	Acas	96
Otau_XP_003078319	96	Otau	96
Falb_H696_00716T0	97	Falb	97
Vcar_XP_002954958	97	Vcar	97
Crei_XP_001702027	97	Crei	97
Ccri_T00001983001	97	Ccri	97
Ihof_383	97	Ihof	97
Ttra_AMSG_09203	97	Ttra	97
Rirr_66612	97	Rirr	97
Apar_comp23409_c1_seq1_fr4	97	Apar	97
Cmer_CMG025C	97	Cmer	97
Pyez_40134_g9249	97	Pyez	97
Ihof_871	98	Ihof	98
Gthe_114060	98	Gthe	98
Apar_comp18566_c0_seq1_fr6	98	Apar	98
Ttra_AMSG_04237	98	Ttra	98
Mbre_XP_001747639	98	Mbre	98
Bnat_32408	99	Bnat	99
Rfil_3716155_1s1f1	99	Rfil	99
Ptri_XP_002177534	100	Ptri	100
Pfal_Q8IBB0_Q8IBB0	100	Pfal	100
Sbic_07g021810	100	Sbic	100
Acoe_016_00362	100	Acoe	100
Bdis_3g36790	100	Bdis	100
Bdis_3g48497	100	Bdis	100
Atha_AT4G30860	100	Atha	100
Sbic_04g025725	100	Sbic	100
Mgut_mgv1a004719m	100	Mgut	100
Scil_46955	101	Scil	101
Lmaj_XP_001686198	101	Lmaj	101
Ppal_EFA86539_1	101	Ppal	101
Ncra_2647NCU02962	101	Ncra	101
Cowc_CAOG_00050	101	Cowc	101
Bsal_BS45760	101	Bsal	101
Dmel_FBpp0087091	101	Dmel	101
Acas_g7722	101	Acas	101
Mpus_Micpu50143	101	Mpus	101
Ehux_193798	101	Ehux	101
Ddis_XP_629340	101	Ddis	101
Cvar_EFN53400	102	Cvar	102
Vcar_XP_002947900	102	Vcar	102
Mpus_Micpu21435	102	Mpus	102
Crei_XP_001703016	102	Crei	102
Otau_XP_003078017	102	Otau	102
Ptri_XP_002176658	103	Ptri	103
Tpse_XP_002296329	103	Tpse	103
Gpro_296781	104	Gpro	104
Bnat_71449	104	Bnat	104
Crei_XP_001689685	104	Crei	104
Vcar_XP_002953997	104	Vcar	104
Otau_XP_003079708	104	Otau	104
Amac_13919	105	Amac	105a
Mver_06965	105	Mver	105a
Mpus_Micpu197287	105	Mpus	105a
Cneo_XP_567975	105	Cneo	105a
Ocar_g5802_t1	105	Ocar	105a
Scil_68011	105	Scil	105a
Ctel_151537	105	Ctel	105a
Cang_156814	105	Cang	105a
Mbre_XP_001748684	105	Mbre	105a
Lgig_217400	105	Lgig	105a
Aque_XP_003382977	105	Aque	105a
Crei_XP_001703371	105	Crei	105a
Scer_SCRT_00269	105	Scer	105a
Fgra_FGSG_13489	105	Fgra	105a
Vcar_XP_002951655	105	Vcar	105a
Skow_XP_002731242	105	Skow	105a
Spur_XP_787519	105	Spur	105a
Ccin_CC1G_03233	105	Ccin	105a
Umar_246787	105	Umar	105a
Rirr_156604	105	Rirr	105a
Cint_ENSCINP00000020186	105	Cint	105a
Otau_XP_003079418	105	Otau	105a
Ncra_8714NCU09827	105	Ncra	105a
Nvec_XP_001629819	105	Nvec	105a
Hsap_ENSP00000219315	105	Hsap	105a
Sros_PTSG_01368	105	Sros	105a
Mcir_Mucci2_106194	105	Mcir	105a
Cgig_10004098	105	Cgig	105a
Rory_11187	105	Rory	105a
Umay_XP_759768	105	Umay	105a
Spom_NP_594072_1	105	Spom	105a
Fgra_FGSG_00040	106	Fgra	106
Ptri_XP_002185512	106	Ptri	106
Tpse_XP_002294212	106	Tpse	106
Fgra_FGSG_04651	106	Fgra	106
Spur_XP_003728662	107	Spur	107a
Ctel_176480	107	Ctel	107a
Skow_XP_002732754	107	Skow	107a
Spur_XP_784903	107	Spur	107a
Apar_comp20410_c1_seq1_fr5	107	Apar	107a
Spur_XP_003728661	107	Spur	107a
Vcar_XP_002951402	107	Vcar	107a
Cmer_CMN313C	107	Cmer	107a
Ehux_425757	107	Ehux	107a
Sros_PTSG_04178	107	Sros	107a
Acas_g7149	107	Acas	107a
Lgig_143999	107	Lgig	107a
Scil_50427	107	Scil	107a
Cpar_12738Contig6713	107	Cpar	107a
Pinf_XP_002907842	107	Pinf	107a
Gthe_137717	107	Gthe	107a
Apar_comp15960_c0_seq1_fr5	107	Apar	107
Scil_43878	107	Scil	107a
Dmel_FBpp0074738	107	Dmel	107a
Ocar_g2341_t1	107	Ocar	107a
Crei_XP_001701055	107	Crei	107a
Hsap_ENSP00000357330	107	Hsap	107a
Mbre_XP_001750922	107	Mbre	107a
Cgig_10006344	107	Cgig	107a
Mpus_Micpu164960	107	Mpus	107a
Ihof_1171	107	Ihof	107a
Cvar_EFN54848	107	Cvar	107a
Cmer_CML152C	107	Cmer	107a
Apar_comp13703_c0_seq1_fr5	108	Apar	108
Pfal_Q8I352_Q8I352	108	Pfal	108
Mlei_ML13116a	109	Mlei	109
Mgut_mgv1a007180m	109	Mgut	109
Vcar_XP_002948876	109	Vcar	109
Acoe_082_00002	109	Acoe	109
Mpus_Micpu58542	109	Mpus	109
Sbic_01g010740	109	Sbic	109
Ppat_XP_001778213	109	Ppat	109
Mlei_ML05941a	109	Mlei	109
Vcar_XP_002948967	109	Vcar	109
Ehux_454711	109	Ehux	109
Smoe_XP_002969663	109	Smoe	109
Bdis_1g11010	109	Bdis	109
Crei_XP_001693810	109	Crei	109
Mlei_ML22756a	109	Mlei	109
Smoe_XP_002981276	109	Smoe	109
Atha_AT2G17900	109	Atha	109
Mlei_ML205611a	109	Mlei	109
Mgut_mgv1a005471m	109	Mgut	109
Mgut_mgv1a006005m	109	Mgut	109
Mlei_ML16213a	109	Mlei	109
Tpse_XP_002290198	109	Tpse	109
Ptri_XP_002182999	109	Ptri	109
Cowc_CAOG_02820	110	Cowc	110
Mcir_Mucci2_187976	110	Mcir	110
Tpse_XP_002295747	110	Tpse	110
Bsal_BS14130	110	Bsal	110
Lmaj_XP_001687015	110	Lmaj	110
Umar_235646	110	Umar	110
Tcru_XP_819846	110	Tcru	110
Bnat_135435	110	Bnat	110
Ddis_XP_647487	111	Ddis	111
Cpar_30297Contig7977	111	Cpar	111
Aker_59574	111	Aker	111
Ppal_EFA75028_1	111	Ppal	111
Ppal_EFA80143_1	111	Ppal	111
Aker_58374	111	Aker	111
Bsal_BS34450	111	Bsal	111
Tpse_XP_002295028	111	Tpse	111
Sagg_87985	111	Sagg	111
Tpse_XP_002295884	111	Tpse	111
Ddis_XP_636817	111	Ddis	111
Gthe_108853	111	Gthe	111
Hmag_XP_002159692	112	Hmag	112
Candidatus_Micrarchaeum_acidiphilum_	112	Candidatus	112
Lgig_143433	112	Lgig	112
Skow_XP_002740933	112	Skow	112
Pmar_XP_002786654	112	Pmar	112
Ctel_118237	112	Ctel	112
Ctel_90747	112	Ctel	112
Cgig_10012735	112	Cgig	112
Adig_6000v123107	112	Adig	112
Sbic_02g032970	113	Sbic	113
Smoe_XP_002991656	113	Smoe	113
Mpus_Micpu60905	113	Mpus	113
Acoe_002_01366	113	Acoe	113
Pmar_XP_002775574	113	Pmar	113
Ccri_T00006890001	113	Ccri	113
Crei_XP_001696150	113	Crei	113
Vcar_XP_002948672	113	Vcar	113
Ddis_XP_637036	113	Ddis	113
Bdis_1g28267	113	Bdis	113
Gthe_109909	113	Gthe	113
Atha_AT5G17240	113	Atha	113
Ppat_XP_001763237	113	Ppat	113
Ppal_EFA82762_1	113	Ppal	113
Smoe_XP_002991099	113	Smoe	113
Aker_50153	113	Aker	113
Tgon_XP_002366334	114	Tgon	114
Sbic_02g032470	114	Sbic	114
Bdis_4g37627	114	Bdis	114
Cpar_29058Contig6840	114	Cpar	114
Tvag_XP_001584257	114	Tvag	114
Ccor_69947	114	Ccor	114
Pfal_C6KTD2_HKNMT	114	Pfal	114
Ppat_XP_001766471	114	Ppat	114
Ppat_XP_001756249	114	Ppat	114
Ppat_XP_001758752	114	Ppat	114
Pinf_XP_002895674	114	Pinf	114
Pinf_XP_002905874	114	Pinf	114
Bnat_37368	114	Bnat	114
Acoe_016_00095	114	Acoe	114
Cgig_10001890	114	Cgig	114
Glam_XP_001708058	114	Glam	114
Ptri_XP_002185333	115	Ptri	115
Tpse_XP_002296152	115	Tpse	115
Pinf_XP_002999193	115	Pinf	115
Esil_CBN74517	115	Esil	115
Pinf_XP_002901710	116	Pinf	116
Gthe_138770	116	Gthe	116
Bsal_BS06595	116	Bsal	116
Ngru_XP_002670329	116	Ngru	116
Aker_54125	116	Aker	116
Esil_CBN75038	116	Esil	116
Dmel_FBpp0085358	116	Dmel	116
Ncra_8418NCU09495	117	Ncra	117
Mpus_Micpu59628	117	Mpus	117
Fgra_FGSG_11267	117	Fgra	117
Aker_52254	117	Aker	117
Ccin_CC1G_02952	117	Ccin	117
Gthe_134519	117	Gthe	117
Cpar_17438Contig12482	117	Cpar	117
Cele_Y43F4B_3	118	Cele	118
Gthe_137874	118	Gthe	118
Mlei_ML167015a	119	Mlei	119
Sarc_SARC_12000	119	Sarc	119
Crei_XP_001695318	120	Crei	120
Ptri_XP_002183255	120	Ptri	120
Tpse_XP_002287224	120	Tpse	120
Ccri_T00000804001	120	Ccri	120
Mpus_Micpu178115	121	Mpus	121
Bsal_BS64390	121	Bsal	121
Ihof_1997	122	Ihof	122
Apar_comp11676_c0_seq1_fr6	122	Apar	122
Tpse_XP_002291362	123	Tpse	123
Ptri_XP_002181282	123	Ptri	123
Sagg_21866	123	Sagg	123
Esil_CBN75119	123	Esil	123
Cgig_10010760	124	Cgig	124
Mver_07358	124	Mver	124
Pbla_Phybl2_98969	124	Pbla	124
Lgig_232186	124	Lgig	124
Umar_191570	124	Umar	124
Rory_16826	124	Rory	124
Acas_g3116	124	Acas	124
Mcir_Mucci2_142882	124	Mcir	124
Lgig_160845	124	Lgig	124
Cgig_10010761	124	Cgig	124
Gthe_45335	125	Gthe	125
Ptri_XP_002178023	125	Ptri	125
Tpse_XP_002290191	125	Tpse	125
Smoe_XP_002965462	126	Smoe	126
Otau_XP_003082564	126	Otau	126
Ppat_XP_001754113	126	Ppat	126
Bnat_90881	126	Bnat	126
Sarc_SARC_00311	126	Sarc	126
Smoe_XP_002993188	126	Smoe	126
Ptri_XP_002178104	127	Ptri	127
Rfil_98732_6cf1	127	Rfil	127
Ncra_8877NCU10039	127	Ncra	127
Tmel_XP_002841392	127	Tmel	127
Pmar_XP_002765240	127	Pmar	127
Gthe_143201	127	Gthe	127
Pinf_XP_002908311	127	Pinf	127
Aano_F0YD82	128	Aano	128
Vcar_XP_002950612	128	Vcar	128
Sarc_SARC_05902	128	Sarc	128
Mpus_Micpu58974	128	Mpus	128
Pmar_XP_002778246	129	Pmar	129
Apar_comp22796_c1_seq1_fr5	129	Apar	129
Ihof_7302	129	Ihof	129
Cfra_1710T1	129	Cfra	129
Pmar_XP_002770949	129	Pmar	129
Ppat_XP_001775739	130	Ppat	130
Mpus_Micpu60109	130	Mpus	130
Smoe_XP_002983459	130	Smoe	130
Smoe_XP_002974033	130	Smoe	130
Mlei_ML064936a	131	Mlei	131
Tgon_XP_002366807	131	Tgon	131
Scil_16111	131	Scil	131
Lmaj_XP_001683686	131	Lmaj	131
Mbre_XP_001749926	131	Mbre	131
Tcru_XP_819332	131	Tcru	131
Spom_NP_588413_1	132	Spom	132
Fgra_FGSG_12802	132	Fgra	132
Esil_CBJ49061	133	Esil	133
Mpus_Micpu52497	133	Mpus	133
Vcar_XP_002950044	133	Vcar	133
Tpse_XP_002286796	134	Tpse	134
Esil_CBN75653	134	Esil	134
Gthe_138732	134	Gthe	134
Esil_CBN80336	134	Esil	134
candidate_division_YNPFFA_archaeon_S	135	candidate	135
Acas_g8750	135	Acas	135
Gthe_102686	136	Gthe	136
Bsal_BS48790	136	Bsal	136
Vcar_XP_002952881	136	Vcar	136
Crei_XP_001698886	136	Crei	136
Pyez_19832_g4888	136	Pyez	136
Cvar_EFN58949	136	Cvar	136
Ttra_AMSG_06270	137	Ttra	137
Acas_g5159	137	Acas	137
Ncra_7717NCU08733	137	Ncra	137
Rirr_12309	137	Rirr	137
Fgra_FGSG_00899	138	Fgra	138
Ncra_6617NCU07496	138	Ncra	138
Tgon_XP_002371500	138	Tgon	138
Tvag_XP_001581581	138	Tvag	138
Pinf_XP_002907066	138	Pinf	138
Pyez_31104_g7601	138	Pyez	138
Ngru_XP_002678629	138	Ngru	138
Ccri_T00003237001	138	Ccri	138
Tcru_XP_811859	139	Tcru	139
Bsal_BS12335	139	Bsal	139
Tcru_XP_815384	139	Tcru	139
Mpus_Micpu209945	140	Mpus	140
Ehux_228606	140	Ehux	140
Gthe_120372	140	Gthe	140
Ehux_207807	140	Ehux	140
Ncra_1859NCU02088	141	Ncra	141
Fgra_FGSG_01400	141	Fgra	141
Vcar_XP_002952617	142	Vcar	142
Crei_XP_001694672	142	Crei	142
Ptri_XP_002186360	142	Ptri	142
Cint_ENSCINP00000004219	143	Cint	143
Mbre_XP_001749762	143	Mbre	143
Mpus_Micpu152724	143	Mpus	143
Nspp_113_fr4	144	Nspp	144
Otau_XP_003080689	144	Otau	144
Nspp_113_fr1	144	Nspp	144
Vcar_XP_002954057	144	Vcar	144
Lmaj_XP_001681314	144	Lmaj	144
Aker_56423	145	Aker	145
Apar_comp13070_c1_seq1_fr6	145	Apar	145
Bsal_BS30470	146	Bsal	146
Gthe_141117	146	Gthe	146
